age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
29,Female,Standard,4.88,39,Oceania,Mobile,13.99,1,Credit Card,4,0.12,Horror
49,Female,Premium,3.03,39,Africa,TV,17.99,1,Debit Card,2,0.08,Horror
43,Female,Basic,0.69,39,South America,Laptop,8.99,1,Debit Card,1,0.02,Action
51,Other,Basic,7.53,39,Africa,Mobile,8.99,1,Credit Card,3,0.19,Drama
35,Male,Standard,16.34,39,Asia,Desktop,13.99,1,Gift Card,2,0.41,Documentary
60,Other,Basic,28.75,39,Europe,Tablet,8.99,0,Debit Card,4,0.72,Action
31,Other,Premium,2.81,39,Europe,Desktop,17.99,1,Credit Card,5,0.07,Horror
56,Female,Basic,2.54,39,North America,Desktop,8.99,1,PayPal,5,0.06,Sci-Fi
59,Other,Basic,8.26,39,Africa,TV,8.99,1,PayPal,1,0.21,Comedy
25,Female,Standard,10.7,39,Europe,TV,13.99,1,Crypto,1,0.27,Romance
44,Male,Standard,0.91,39,North America,Laptop,13.99,1,Crypto,2,0.02,Comedy
33,Female,Basic,9.81,39,North America,Tablet,8.99,1,Gift Card,3,0.25,Sci-Fi
58,Male,Premium,21.56,39,Europe,TV,17.99,0,Crypto,4,0.54,Drama
31,Female,Standard,2.02,39,Europe,Mobile,13.99,1,Credit Card,4,0.05,Comedy
67,Other,Standard,15.34,39,North America,Laptop,13.99,1,Credit Card,2,0.38,Horror
20,Male,Standard,22.07,39,Africa,TV,13.99,0,PayPal,4,0.55,Horror
34,Other,Premium,1.94,39,South America,TV,17.99,1,Gift Card,5,0.05,Drama
32,Male,Standard,8.26,39,Asia,Laptop,13.99,1,Gift Card,1,0.21,Drama
47,Male,Premium,1.57,39,Oceania,Desktop,17.99,1,Credit Card,5,0.04,Horror
58,Male,Basic,0.36,39,Africa,Laptop,8.99,1,PayPal,3,0.01,Drama
24,Other,Basic,1.97,39,Oceania,Mobile,8.99,1,Credit Card,3,0.05,Horror
54,Female,Premium,22.73,39,Europe,TV,17.99,0,PayPal,5,0.57,Sci-Fi
54,Female,Standard,11.79,39,Asia,Laptop,13.99,1,Debit Card,2,0.29,Documentary
18,Female,Premium,4.94,39,South America,Mobile,17.99,1,Crypto,5,0.12,Horror
24,Female,Standard,30.49,39,North America,TV,13.99,0,PayPal,1,0.76,Sci-Fi
57,Male,Basic,4.35,39,South America,Laptop,8.99,1,Debit Card,1,0.11,Action
25,Male,Basic,12.69,39,Europe,Mobile,8.99,1,Credit Card,3,0.32,Sci-Fi
56,Female,Premium,2.98,39,Europe,Laptop,17.99,1,PayPal,3,0.07,Comedy
19,Other,Premium,7.32,39,North America,TV,17.99,0,Credit Card,4,0.18,Documentary
31,Other,Premium,13.34,39,Africa,Tablet,17.99,1,Crypto,4,0.33,Horror
29,Other,Basic,9.08,39,Asia,Mobile,8.99,1,Gift Card,5,0.23,Horror
34,Other,Premium,2.94,39,North America,Desktop,17.99,1,Crypto,1,0.07,Documentary
40,Male,Standard,9.61,39,Oceania,Desktop,13.99,1,Debit Card,2,0.24,Documentary
18,Female,Premium,12.95,39,North America,TV,17.99,1,Gift Card,4,0.32,Romance
37,Male,Standard,5.47,39,Asia,TV,13.99,1,Gift Card,2,0.14,Horror
38,Other,Premium,3.64,39,Africa,Desktop,17.99,1,Gift Card,5,0.09,Drama
46,Other,Standard,40.93,39,North America,Tablet,13.99,0,Crypto,4,1.02,Horror
29,Other,Basic,7.83,39,Oceania,Mobile,8.99,1,PayPal,1,0.2,Romance
41,Other,Basic,4.15,39,Asia,Laptop,8.99,1,PayPal,5,0.1,Comedy
39,Male,Basic,0.21,39,South America,Laptop,8.99,1,PayPal,3,0.01,Action
44,Female,Basic,9.89,39,Asia,Mobile,8.99,1,Gift Card,4,0.25,Sci-Fi
39,Other,Basic,1.28,39,South America,Desktop,8.99,1,Credit Card,5,0.03,Documentary
35,Female,Standard,3.26,39,Europe,Tablet,13.99,1,Debit Card,2,0.08,Drama
29,Other,Standard,14.85,39,Africa,Mobile,13.99,0,Credit Card,5,0.37,Drama
45,Male,Basic,5.8,39,North America,Mobile,8.99,1,Debit Card,4,0.14,Documentary
31,Female,Standard,2.23,39,North America,Mobile,13.99,1,Debit Card,5,0.06,Drama
39,Male,Basic,34.56,39,Europe,Mobile,8.99,0,Debit Card,1,0.86,Comedy
36,Other,Basic,1.11,39,Oceania,TV,8.99,1,Credit Card,1,0.03,Documentary
42,Female,Basic,49.49,39,Europe,Mobile,8.99,0,Credit Card,5,1.24,Horror
54,Male,Standard,3.6,39,North America,Mobile,13.99,1,Credit Card,3,0.09,Drama
30,Other,Standard,12.85,39,Asia,Tablet,13.99,1,Debit Card,3,0.32,Comedy
27,Other,Premium,0.69,39,South America,Laptop,17.99,1,Debit Card,5,0.02,Sci-Fi
57,Male,Basic,0.06,39,North America,TV,8.99,1,Crypto,4,0.0,Sci-Fi
31,Male,Standard,9.41,39,Europe,Tablet,13.99,0,PayPal,4,0.24,Documentary
54,Other,Standard,0.37,39,North America,Tablet,13.99,1,Credit Card,4,0.01,Sci-Fi
21,Female,Standard,6.43,39,Africa,Mobile,13.99,0,Credit Card,5,0.16,Horror
64,Male,Basic,4.74,39,Europe,Mobile,8.99,1,Crypto,3,0.12,Action
58,Female,Premium,4.41,39,Oceania,Laptop,17.99,1,PayPal,5,0.11,Documentary
38,Male,Basic,6.67,39,North America,Laptop,8.99,1,Gift Card,3,0.17,Drama
49,Female,Basic,9.81,39,Oceania,TV,8.99,1,PayPal,5,0.25,Sci-Fi
47,Female,Premium,2.2,39,Oceania,TV,17.99,1,Debit Card,2,0.06,Comedy
22,Other,Basic,0.91,39,South America,Tablet,8.99,1,Crypto,1,0.02,Drama
39,Male,Premium,9.28,39,Europe,Tablet,17.99,1,Crypto,3,0.23,Horror
28,Other,Standard,8.87,39,Africa,Desktop,13.99,1,PayPal,1,0.22,Documentary
64,Female,Standard,31.14,39,Oceania,Laptop,13.99,0,Debit Card,3,0.78,Documentary
40,Male,Basic,1.18,39,Asia,Tablet,8.99,1,Debit Card,2,0.03,Sci-Fi
39,Other,Premium,3.98,39,Asia,Tablet,17.99,1,Debit Card,3,0.1,Drama
55,Other,Standard,47.76,39,Oceania,Desktop,13.99,0,Debit Card,2,1.19,Horror
66,Male,Basic,7.0,39,Asia,TV,8.99,1,Debit Card,2,0.17,Sci-Fi
57,Male,Standard,0.15,39,Africa,Tablet,13.99,1,Debit Card,3,0.0,Comedy
44,Male,Standard,4.2,39,Asia,Laptop,13.99,1,PayPal,3,0.11,Action
66,Other,Premium,6.15,39,Asia,Mobile,17.99,0,Credit Card,4,0.15,Comedy
21,Male,Standard,13.79,39,Asia,Mobile,13.99,0,PayPal,5,0.34,Horror
31,Male,Premium,3.81,39,Asia,TV,17.99,1,Crypto,1,0.1,Documentary
66,Other,Premium,6.66,39,Asia,TV,17.99,1,Debit Card,1,0.17,Sci-Fi
31,Other,Premium,0.62,39,Europe,Tablet,17.99,1,Gift Card,2,0.02,Action
31,Female,Premium,1.02,39,Oceania,Laptop,17.99,1,Crypto,3,0.03,Drama
49,Other,Premium,5.31,39,Europe,TV,17.99,1,Credit Card,1,0.13,Comedy
52,Female,Standard,8.93,38,Africa,Desktop,13.99,1,Crypto,1,0.23,Horror
45,Other,Basic,3.95,38,Africa,Tablet,8.99,1,Gift Card,1,0.1,Documentary
21,Female,Standard,4.17,38,South America,Mobile,13.99,1,Crypto,1,0.11,Horror
49,Other,Premium,27.9,38,Africa,Laptop,17.99,0,Debit Card,1,0.72,Documentary
35,Male,Standard,1.91,38,Asia,Desktop,13.99,1,Debit Card,2,0.05,Drama
22,Female,Premium,26.78,38,Europe,Desktop,17.99,0,PayPal,4,0.69,Comedy
63,Female,Standard,15.97,38,South America,Tablet,13.99,1,Gift Card,3,0.41,Drama
51,Other,Basic,25.77,38,South America,Mobile,8.99,0,PayPal,4,0.66,Action
32,Male,Standard,7.88,38,Europe,Tablet,13.99,1,Debit Card,1,0.2,Drama
64,Other,Basic,3.84,38,Africa,Tablet,8.99,1,Credit Card,1,0.1,Documentary
47,Other,Premium,1.03,38,North America,Tablet,17.99,1,Crypto,5,0.03,Comedy
23,Male,Premium,4.93,38,Africa,Desktop,17.99,1,Debit Card,4,0.13,Action
58,Female,Basic,31.06,38,North America,Mobile,8.99,0,PayPal,2,0.8,Sci-Fi
33,Other,Premium,3.8,38,Oceania,Mobile,17.99,1,Crypto,2,0.1,Sci-Fi
68,Female,Basic,15.85,38,South America,TV,8.99,1,Crypto,2,0.41,Horror
66,Male,Basic,5.07,38,North America,Mobile,8.99,1,PayPal,5,0.13,Sci-Fi
53,Female,Standard,3.47,38,Asia,Mobile,13.99,1,Crypto,1,0.09,Horror
56,Female,Premium,14.39,38,Asia,Tablet,17.99,1,Credit Card,3,0.37,Comedy
23,Other,Premium,11.61,38,North America,Mobile,17.99,1,Credit Card,3,0.3,Horror
57,Other,Basic,27.17,38,South America,TV,8.99,0,PayPal,5,0.7,Comedy
38,Female,Premium,12.49,38,Oceania,TV,17.99,1,Credit Card,1,0.32,Sci-Fi
34,Male,Premium,70.61,38,Oceania,TV,17.99,0,Credit Card,5,1.81,Comedy
23,Other,Premium,8.17,38,Europe,Desktop,17.99,1,PayPal,3,0.21,Documentary
48,Male,Basic,0.91,38,South America,Tablet,8.99,1,Debit Card,4,0.02,Romance
70,Male,Standard,4.17,38,South America,Tablet,13.99,1,PayPal,1,0.11,Sci-Fi
54,Female,Basic,12.12,38,North America,TV,8.99,1,Gift Card,5,0.31,Romance
26,Female,Premium,4.66,38,South America,Laptop,17.99,1,Debit Card,5,0.12,Documentary
69,Female,Premium,3.94,38,Oceania,Laptop,17.99,1,PayPal,2,0.1,Sci-Fi
51,Male,Standard,7.01,38,Asia,Tablet,13.99,1,Gift Card,2,0.18,Sci-Fi
52,Male,Premium,10.6,38,Africa,Desktop,17.99,0,Credit Card,4,0.27,Romance
24,Female,Basic,3.74,38,Africa,Laptop,8.99,1,Debit Card,4,0.1,Drama
56,Male,Basic,10.45,38,Europe,Tablet,8.99,1,PayPal,4,0.27,Sci-Fi
52,Other,Standard,1.79,38,Africa,Mobile,13.99,1,Credit Card,1,0.05,Drama
66,Male,Premium,18.23,38,South America,TV,17.99,1,PayPal,2,0.47,Action
47,Male,Premium,7.22,38,Europe,Desktop,17.99,1,Credit Card,2,0.19,Drama
62,Other,Basic,4.14,38,North America,Mobile,8.99,1,PayPal,1,0.11,Comedy
38,Male,Premium,11.56,38,North America,Mobile,17.99,1,Gift Card,4,0.3,Romance
21,Other,Basic,20.67,38,North America,TV,8.99,1,Crypto,1,0.53,Comedy
51,Male,Standard,24.3,38,South America,Desktop,13.99,0,Debit Card,2,0.62,Horror
59,Female,Standard,2.28,38,Africa,Desktop,13.99,1,PayPal,3,0.06,Drama
59,Male,Standard,22.89,38,Africa,TV,13.99,0,PayPal,4,0.59,Action
58,Other,Premium,12.9,38,Oceania,Laptop,17.99,0,Credit Card,4,0.33,Romance
20,Other,Standard,5.41,38,North America,TV,13.99,1,PayPal,1,0.14,Sci-Fi
53,Male,Premium,2.27,38,North America,Tablet,17.99,1,Crypto,4,0.06,Drama
35,Female,Standard,17.53,38,Oceania,Laptop,13.99,1,Credit Card,1,0.45,Action
60,Other,Basic,36.07,38,Oceania,TV,8.99,0,Debit Card,5,0.92,Romance
49,Male,Standard,10.66,38,Asia,TV,13.99,1,PayPal,3,0.27,Drama
37,Female,Standard,5.31,38,Asia,TV,13.99,0,PayPal,5,0.14,Sci-Fi
58,Female,Premium,24.06,38,North America,Mobile,17.99,0,PayPal,5,0.62,Horror
28,Female,Standard,0.34,38,North America,Tablet,13.99,1,Gift Card,4,0.01,Horror
67,Female,Premium,2.92,38,Oceania,Desktop,17.99,1,Gift Card,5,0.07,Action
28,Other,Standard,22.26,38,South America,Mobile,13.99,0,Crypto,5,0.57,Horror
42,Other,Standard,0.02,38,Europe,Desktop,13.99,1,Crypto,3,0.0,Romance
50,Other,Basic,9.54,38,Europe,Laptop,8.99,1,PayPal,3,0.24,Action
64,Female,Standard,3.38,38,North America,Laptop,13.99,1,PayPal,2,0.09,Romance
70,Female,Premium,11.06,38,Oceania,Laptop,17.99,1,Gift Card,1,0.28,Drama
62,Male,Basic,7.6,38,Oceania,Laptop,8.99,1,PayPal,1,0.19,Romance
18,Male,Premium,2.53,38,Asia,Mobile,17.99,1,Debit Card,3,0.06,Sci-Fi
29,Male,Basic,5.94,38,South America,Tablet,8.99,1,PayPal,3,0.15,Horror
51,Male,Standard,41.24,38,North America,Mobile,13.99,0,Credit Card,5,1.06,Comedy
56,Female,Basic,0.4,38,Oceania,Mobile,8.99,1,Debit Card,5,0.01,Action
24,Male,Premium,33.35,38,Africa,TV,17.99,0,Credit Card,1,0.86,Documentary
37,Male,Basic,11.52,38,Oceania,TV,8.99,1,PayPal,4,0.3,Action
68,Female,Basic,6.43,38,Asia,Desktop,8.99,1,Crypto,3,0.16,Comedy
37,Female,Basic,7.36,38,Oceania,Laptop,8.99,1,Debit Card,2,0.19,Romance
58,Other,Premium,23.9,38,North America,TV,17.99,0,Debit Card,1,0.61,Romance
63,Other,Premium,13.82,38,North America,Desktop,17.99,1,Crypto,2,0.35,Sci-Fi
56,Other,Basic,16.89,38,Europe,TV,8.99,1,Debit Card,2,0.43,Horror
28,Male,Basic,11.24,37,Asia,Tablet,8.99,1,Crypto,4,0.3,Horror
48,Female,Standard,49.33,37,Europe,Mobile,13.99,0,Credit Card,3,1.3,Action
28,Female,Basic,2.47,37,North America,Desktop,8.99,1,PayPal,1,0.07,Drama
50,Male,Premium,20.04,37,North America,Desktop,17.99,0,Credit Card,2,0.53,Documentary
53,Male,Basic,6.64,37,Africa,Desktop,8.99,1,Credit Card,5,0.17,Documentary
40,Other,Premium,2.28,37,Africa,Laptop,17.99,1,Gift Card,2,0.06,Action
43,Female,Premium,12.37,37,Europe,Desktop,17.99,1,Crypto,3,0.33,Romance
46,Female,Standard,4.38,37,North America,Tablet,13.99,1,Crypto,4,0.12,Romance
39,Female,Basic,33.36,37,South America,TV,8.99,1,Crypto,1,0.88,Sci-Fi
27,Male,Premium,2.83,37,Oceania,Tablet,17.99,1,Gift Card,2,0.07,Action
32,Other,Premium,5.09,37,Oceania,Desktop,17.99,0,Credit Card,5,0.13,Drama
46,Female,Standard,7.78,37,Africa,TV,13.99,1,Gift Card,4,0.2,Documentary
36,Other,Standard,3.89,37,South America,TV,13.99,1,Crypto,3,0.1,Romance
60,Male,Standard,15.15,37,Europe,TV,13.99,1,Crypto,2,0.4,Romance
54,Female,Premium,11.96,37,Oceania,Desktop,17.99,1,Gift Card,3,0.31,Romance
18,Female,Standard,0.25,37,Africa,Laptop,13.99,1,Debit Card,5,0.01,Sci-Fi
34,Other,Basic,5.95,37,South America,Tablet,8.99,1,Crypto,2,0.16,Comedy
26,Male,Premium,13.17,37,South America,Tablet,17.99,0,Credit Card,4,0.35,Action
52,Other,Standard,13.22,37,Europe,Mobile,13.99,1,Crypto,2,0.35,Drama
59,Other,Basic,5.65,37,Africa,Tablet,8.99,1,Debit Card,2,0.15,Comedy
70,Female,Premium,1.04,37,South America,Tablet,17.99,1,PayPal,2,0.03,Horror
48,Male,Basic,0.31,37,Asia,Mobile,8.99,1,Crypto,2,0.01,Action
55,Other,Standard,2.89,37,North America,Desktop,13.99,1,Debit Card,4,0.08,Action
22,Male,Premium,13.24,37,Europe,Mobile,17.99,0,Credit Card,5,0.35,Horror
51,Female,Premium,3.7,37,South America,Mobile,17.99,1,Credit Card,2,0.1,Horror
18,Female,Premium,0.38,37,North America,TV,17.99,1,Crypto,5,0.01,Action
36,Male,Standard,15.05,37,Africa,Desktop,13.99,1,Crypto,2,0.4,Romance
55,Other,Standard,7.61,37,North America,Mobile,13.99,1,PayPal,1,0.2,Comedy
32,Male,Basic,26.07,37,Oceania,Laptop,8.99,0,Credit Card,2,0.69,Drama
62,Male,Standard,8.25,37,South America,Desktop,13.99,0,PayPal,5,0.22,Comedy
46,Other,Standard,28.66,37,Africa,Laptop,13.99,0,PayPal,1,0.75,Comedy
40,Female,Standard,0.68,37,Africa,Laptop,13.99,1,Debit Card,3,0.02,Horror
69,Male,Premium,20.29,37,North America,TV,17.99,0,Debit Card,5,0.53,Horror
22,Other,Standard,1.42,37,North America,Tablet,13.99,1,Gift Card,2,0.04,Sci-Fi
25,Female,Premium,33.04,37,Asia,Tablet,17.99,0,Crypto,2,0.87,Horror
48,Female,Basic,0.23,37,Europe,Mobile,8.99,1,Credit Card,2,0.01,Action
18,Female,Basic,5.19,37,South America,Tablet,8.99,1,Crypto,1,0.14,Romance
38,Male,Basic,3.86,37,South America,Laptop,8.99,1,PayPal,4,0.1,Romance
24,Female,Basic,2.3,37,Oceania,Mobile,8.99,1,Gift Card,4,0.06,Romance
56,Female,Premium,19.03,37,South America,Tablet,17.99,0,Credit Card,1,0.5,Romance
51,Male,Standard,8.43,37,South America,Mobile,13.99,1,Debit Card,1,0.22,Documentary
46,Female,Basic,6.75,37,South America,Desktop,8.99,1,Gift Card,2,0.18,Comedy
28,Female,Premium,4.14,37,South America,Tablet,17.99,1,Gift Card,2,0.11,Documentary
68,Female,Standard,2.58,37,South America,Tablet,13.99,1,Debit Card,3,0.07,Sci-Fi
29,Male,Premium,63.39,37,North America,Tablet,17.99,0,Gift Card,4,1.67,Comedy
20,Male,Basic,6.06,37,North America,TV,8.99,1,Debit Card,5,0.16,Comedy
45,Male,Premium,17.57,37,Africa,TV,17.99,0,PayPal,4,0.46,Horror
39,Other,Standard,8.6,37,Europe,Mobile,13.99,0,Credit Card,4,0.23,Action
44,Other,Basic,1.06,37,Asia,Desktop,8.99,1,Crypto,1,0.03,Comedy
65,Female,Standard,17.31,37,Africa,Mobile,13.99,1,PayPal,1,0.46,Drama
62,Female,Premium,4.2,37,Africa,Laptop,17.99,1,Crypto,1,0.11,Comedy
59,Female,Standard,30.59,37,Asia,Tablet,13.99,0,PayPal,1,0.81,Comedy
26,Male,Basic,2.18,37,Europe,Mobile,8.99,1,PayPal,5,0.06,Comedy
39,Other,Premium,18.98,37,Asia,Laptop,17.99,0,Gift Card,3,0.5,Comedy
55,Other,Premium,2.69,37,Africa,TV,17.99,1,Debit Card,2,0.07,Sci-Fi
65,Other,Standard,1.83,37,Africa,Desktop,13.99,1,Credit Card,1,0.05,Comedy
70,Other,Premium,8.6,37,Africa,Desktop,17.99,1,Crypto,3,0.23,Documentary
52,Other,Basic,4.08,37,Africa,Desktop,8.99,1,PayPal,4,0.11,Romance
69,Female,Standard,4.56,37,South America,TV,13.99,1,PayPal,2,0.12,Drama
56,Female,Basic,2.98,37,South America,Desktop,8.99,1,Gift Card,4,0.08,Sci-Fi
37,Female,Premium,0.52,37,North America,TV,17.99,1,PayPal,4,0.01,Documentary
54,Female,Standard,10.91,37,South America,Tablet,13.99,0,PayPal,5,0.29,Documentary
25,Male,Standard,5.73,37,Africa,Laptop,13.99,1,Debit Card,1,0.15,Documentary
40,Male,Basic,0.28,37,South America,Desktop,8.99,1,Gift Card,2,0.01,Romance
59,Female,Premium,19.86,37,Europe,Mobile,17.99,0,Gift Card,3,0.52,Sci-Fi
39,Female,Standard,17.05,37,Europe,Desktop,13.99,1,Debit Card,1,0.45,Drama
40,Male,Standard,4.09,37,North America,Mobile,13.99,1,Gift Card,2,0.11,Sci-Fi
26,Other,Basic,9.97,37,North America,TV,8.99,1,Credit Card,1,0.26,Drama
32,Male,Premium,24.08,37,Oceania,Tablet,17.99,0,Debit Card,3,0.63,Action
43,Male,Basic,50.47,37,Africa,Laptop,8.99,0,Debit Card,4,1.33,Sci-Fi
18,Male,Premium,17.83,37,Asia,Laptop,17.99,0,Credit Card,4,0.47,Action
39,Male,Basic,6.04,37,Europe,Desktop,8.99,1,Gift Card,2,0.16,Documentary
54,Male,Basic,4.85,37,Africa,Tablet,8.99,1,Credit Card,4,0.13,Comedy
33,Female,Basic,0.14,37,Europe,TV,8.99,1,PayPal,5,0.0,Sci-Fi
31,Other,Basic,11.3,37,South America,Mobile,8.99,1,PayPal,3,0.3,Romance
47,Other,Premium,14.24,37,Africa,Tablet,17.99,1,Gift Card,2,0.37,Documentary
50,Male,Premium,25.98,37,Oceania,Tablet,17.99,0,PayPal,5,0.68,Drama
60,Female,Standard,9.16,37,North America,Tablet,13.99,1,Gift Card,5,0.24,Romance
35,Female,Premium,3.78,37,Africa,Laptop,17.99,1,Debit Card,5,0.1,Drama
26,Other,Premium,11.35,37,Oceania,Tablet,17.99,1,PayPal,2,0.3,Romance
55,Female,Premium,9.76,37,Europe,Desktop,17.99,1,Gift Card,2,0.26,Drama
30,Male,Standard,9.7,37,North America,Mobile,13.99,1,Crypto,1,0.26,Action
51,Female,Premium,2.62,37,North America,TV,17.99,1,Crypto,2,0.07,Horror
69,Female,Basic,20.61,37,South America,Tablet,8.99,0,Crypto,5,0.54,Romance
61,Female,Basic,14.55,37,South America,Laptop,8.99,1,Gift Card,2,0.38,Documentary
38,Male,Basic,23.85,37,South America,Tablet,8.99,0,Credit Card,1,0.63,Drama
26,Other,Basic,11.89,37,South America,Tablet,8.99,1,Credit Card,2,0.31,Romance
27,Female,Premium,15.99,37,Africa,Tablet,17.99,1,Gift Card,2,0.42,Drama
41,Female,Premium,10.47,37,Asia,TV,17.99,0,Debit Card,4,0.28,Sci-Fi
58,Female,Basic,5.87,37,Europe,TV,8.99,1,PayPal,5,0.15,Sci-Fi
54,Other,Basic,30.06,37,Oceania,TV,8.99,0,Gift Card,2,0.79,Action
67,Other,Standard,9.09,37,South America,Laptop,13.99,1,Crypto,4,0.24,Horror
25,Male,Basic,2.95,37,North America,TV,8.99,1,PayPal,4,0.08,Horror
53,Female,Premium,1.25,37,Asia,Mobile,17.99,1,PayPal,5,0.03,Action
64,Other,Standard,1.09,37,South America,Laptop,13.99,1,Credit Card,5,0.03,Documentary
67,Other,Basic,4.31,37,Africa,Laptop,8.99,1,Debit Card,5,0.11,Sci-Fi
28,Female,Basic,35.03,37,Asia,Desktop,8.99,0,Credit Card,4,0.92,Comedy
41,Male,Standard,1.87,37,Europe,Desktop,13.99,1,Crypto,2,0.05,Sci-Fi
44,Female,Basic,3.72,37,Oceania,TV,8.99,1,Debit Card,1,0.1,Documentary
62,Female,Standard,1.62,37,North America,TV,13.99,1,Crypto,3,0.04,Horror
26,Male,Premium,10.65,37,South America,TV,17.99,1,Credit Card,3,0.28,Horror
57,Male,Standard,1.24,37,Europe,Desktop,13.99,1,Gift Card,2,0.03,Drama
61,Male,Premium,9.71,36,Asia,Laptop,17.99,1,Debit Card,1,0.26,Drama
21,Other,Premium,8.53,36,Europe,Laptop,17.99,1,Crypto,4,0.23,Romance
62,Female,Basic,5.64,36,Europe,Tablet,8.99,1,Gift Card,5,0.15,Horror
38,Female,Premium,3.26,36,Africa,Tablet,17.99,1,Gift Card,1,0.09,Documentary
54,Male,Basic,5.47,36,South America,Mobile,8.99,1,Credit Card,1,0.15,Comedy
63,Other,Basic,0.85,36,North America,Mobile,8.99,1,Credit Card,3,0.02,Sci-Fi
55,Female,Basic,7.86,36,North America,Desktop,8.99,1,Credit Card,4,0.21,Horror
21,Other,Premium,13.66,36,Oceania,Tablet,17.99,1,Credit Card,3,0.37,Horror
50,Female,Basic,2.84,36,Asia,Desktop,8.99,1,Gift Card,3,0.08,Comedy
21,Other,Basic,0.54,36,Asia,TV,8.99,1,Credit Card,2,0.01,Sci-Fi
32,Male,Basic,11.91,36,Asia,TV,8.99,1,Credit Card,5,0.32,Drama
54,Female,Standard,4.28,36,Europe,Laptop,13.99,1,PayPal,4,0.12,Romance
59,Male,Standard,10.64,36,Oceania,Desktop,13.99,1,Gift Card,2,0.29,Drama
34,Male,Standard,2.89,36,North America,TV,13.99,1,Debit Card,3,0.08,Sci-Fi
26,Female,Standard,5.67,36,South America,TV,13.99,0,PayPal,5,0.15,Sci-Fi
40,Female,Standard,32.88,36,South America,Desktop,13.99,0,Crypto,4,0.89,Sci-Fi
59,Female,Basic,77.09,36,North America,Desktop,8.99,0,PayPal,3,2.08,Romance
68,Female,Standard,26.58,36,Oceania,Desktop,13.99,0,Debit Card,4,0.72,Romance
66,Female,Premium,1.37,36,North America,Desktop,17.99,1,PayPal,5,0.04,Action
69,Other,Premium,15.94,36,South America,Laptop,17.99,1,Debit Card,2,0.43,Drama
32,Female,Basic,8.12,36,Oceania,Laptop,8.99,1,Debit Card,5,0.22,Drama
40,Other,Standard,12.82,36,Asia,TV,13.99,1,Credit Card,2,0.35,Romance
33,Female,Standard,1.32,36,South America,Laptop,13.99,1,Crypto,1,0.04,Drama
46,Other,Basic,6.22,36,Asia,Laptop,8.99,1,Credit Card,2,0.17,Horror
57,Male,Standard,3.64,36,South America,Laptop,13.99,1,Crypto,5,0.1,Comedy
30,Female,Basic,7.59,36,Oceania,Mobile,8.99,1,Credit Card,3,0.21,Horror
55,Other,Premium,18.02,36,North America,Mobile,17.99,0,Credit Card,4,0.49,Romance
66,Other,Standard,0.77,36,Africa,TV,13.99,1,Crypto,4,0.02,Drama
58,Female,Basic,11.9,36,Asia,Tablet,8.99,1,PayPal,3,0.32,Documentary
49,Male,Standard,24.88,36,North America,Mobile,13.99,0,Gift Card,3,0.67,Comedy
65,Female,Standard,70.99,36,Oceania,Mobile,13.99,0,Crypto,2,1.92,Horror
21,Other,Basic,18.91,36,Asia,Desktop,8.99,1,Debit Card,1,0.51,Horror
27,Female,Premium,23.17,36,North America,Laptop,17.99,0,Debit Card,3,0.63,Drama
54,Other,Basic,9.44,36,South America,Tablet,8.99,1,Crypto,4,0.26,Comedy
18,Male,Standard,20.23,36,Europe,Mobile,13.99,0,Credit Card,4,0.55,Romance
36,Male,Standard,8.87,36,North America,Desktop,13.99,1,Gift Card,2,0.24,Romance
36,Other,Basic,16.65,36,Oceania,Tablet,8.99,1,Debit Card,2,0.45,Documentary
62,Male,Standard,21.13,36,Asia,Mobile,13.99,0,PayPal,2,0.57,Documentary
35,Other,Basic,29.26,36,Africa,Laptop,8.99,0,Debit Card,1,0.79,Comedy
65,Female,Premium,6.18,36,Europe,Laptop,17.99,1,Crypto,3,0.17,Drama
29,Male,Standard,23.05,36,Africa,Mobile,13.99,0,Gift Card,4,0.62,Documentary
31,Male,Basic,5.18,36,Oceania,Tablet,8.99,1,Credit Card,1,0.14,Horror
19,Other,Standard,12.97,36,South America,Desktop,13.99,0,Debit Card,4,0.35,Romance
29,Male,Premium,21.53,36,Africa,TV,17.99,0,Credit Card,5,0.58,Sci-Fi
50,Other,Basic,13.21,36,Asia,Tablet,8.99,1,Crypto,4,0.36,Comedy
45,Female,Basic,25.86,36,North America,Tablet,8.99,0,PayPal,3,0.7,Comedy
57,Female,Standard,3.47,36,South America,Tablet,13.99,1,Crypto,4,0.09,Romance
66,Other,Basic,5.33,36,Africa,Mobile,8.99,1,Credit Card,2,0.14,Romance
36,Male,Premium,7.25,36,Oceania,Tablet,17.99,0,Credit Card,5,0.2,Comedy
29,Female,Basic,10.64,36,Europe,Tablet,8.99,1,PayPal,1,0.29,Action
20,Female,Standard,7.66,36,North America,Desktop,13.99,0,Debit Card,5,0.21,Sci-Fi
43,Male,Standard,12.79,36,Africa,Tablet,13.99,0,Credit Card,5,0.35,Documentary
61,Male,Premium,1.63,36,Africa,Mobile,17.99,1,Crypto,5,0.04,Drama
52,Male,Standard,11.84,36,Europe,Tablet,13.99,0,Credit Card,4,0.32,Horror
59,Female,Basic,19.32,36,North America,Tablet,8.99,1,PayPal,3,0.52,Comedy
62,Other,Basic,0.98,36,Europe,Desktop,8.99,1,Gift Card,4,0.03,Comedy
